source,title,url,chunk_id,text,word_count,length,avg_sentence_len,avg_word_len,rare_word_ratio,complexity_score,domain,domain_filled_auto,origin_file,subcategory
kun.uz,Angliya Norvegiyani turnirdan chiqarib yubordi.,https://kun.uz/news/2026/07/12/angliya-norvegiyani-turnirdan-chiqarib-yubordi,3,"O‘yinning birinchi bo‘limining katta qismida ikki jamoa ham ehtiyotkorlik bilan o‘ynashga qaror qildi. Norveglar to‘pni inglizlarga topshirishdi va 4-5-1 sxemasida joylashib, to‘p uzatish mumkin bo‘lgan barcha yo‘laklarni yopishdi. Angliya esa to‘pga va hududlarga egalik qildi, lekin Nyuland qo‘riqlayotgan darvoza tomon yaqinlasha olmadi – inglizlar to‘pni u qanotdan bu qanotga oshirib, Madueke va Gordonning driblinglariga hamda olisdan yo‘llanadigan zarbalarga tayandi. Ammo bu ish bermadi. Shu tufayli 35-daqiqagacha muxlislar zerikib qolishdi: ikki jamoa atigi bitta zarba berdi va yaqqol golli vaziyatlar yuzaga kelmadi. Jamoadoshlari Holand va Keynga to‘pni yetkazib bera olishmadi. Ammo bu kabi o‘yinlarda ko‘p kuzatilganidek, bitta epizod barchasini o‘zgartirib yubordi. 36-daqiqada Harri Keyn himoyadan chiqishda to‘pni oldirdi, to‘pga ega chiqqan Edegor oldinga yurdi va chap qanotda o‘zini taklif etgan Shelderupni pas bilan ta’minladi, yosh vinger esa jarima maydoniga kirib borib, kuchli zarba yo‘llab, turnirning eng chiroyli gollaridan biriga mualliflik qildi.",140,1078,17.5,6.71,0.342,0.588,sport,False,dataset.csv,
kun.uz,Angliya Norvegiyani turnirdan chiqarib yubordi.,https://kun.uz/news/2026/07/12/angliya-norvegiyani-turnirdan-chiqarib-yubordi,2,"Ushbu ikkisini futbol olamidagilar anchadan buyon yaxshi taniydi, norveglar jamoasining bu turnirdagi o‘yinlari esa ko‘pchilik uchun yangilik bo‘ldi. Stole Solbakken shogirdlari 1/8 finalda Braziliyani haqli ravishda mag‘lub etdi va gap o‘sha o‘yinda Holand dubl qayd etganida ham emas – norveglar raqibdan yaxshiroq o‘ynadi va o‘z vaziyatlaridan foydalandi. Angliya esa turnir davomida barcha o‘yinlarda ham o‘z darajasida o‘ynay olmadi. Pley-offda Kongo DR va Meksikaga qarshi kechgan o‘yinlarda «Uch sherlar» ko‘p holatlarda konsentratsiyani yo‘qotdi va turnirni tark etish xavfi ostida qoldi. Faqat futbolchilarning individual mahorati evaziga britanlar nisbatan osonroq raqiblarni taslim eta oldi. Norvegiya esa xatolardan foydalanadigan va o‘zi kam xato qiladigan, boshqa darajadagi raqib edi.",104,799,17.33,6.69,0.271,0.565,sport,False,dataset.csv,
kun.uz,Angliya Norvegiyani turnirdan chiqarib yubordi.,https://kun.uz/news/2026/07/12/angliya-norvegiyani-turnirdan-chiqarib-yubordi,1,"Angliya Norvegiyani turnirdan chiqarib yubordi Skandinavlarda qo‘shimcha bo‘limlarda kuch qolmadi. Norvegiya – Angliya 2:2 Gollar: Shelderup, 36 (1:0). Bellinhem, 45+2 (1:1). Bellinhem, 93 (1:2) Norvegiya: Nyulan, Ayyer, Heggem (Estigor, 91), Volfe (Pedersen, 90), Ryuerson (Eursnes, 60), Berge, Berg, Edegor, Shelderup (Bobb, 68), Syorlot (Nusa, 68), Holand (Strann Larsen, 106) Angliya: Pikford, Stouns, Geyi, O`Rayli (Spens, 86), Konsa (Rojyers, 89), Rays (Eze, 46), Anderson, Bellinhem (Byorn, 111), Gordon (Jyeyms, 71), Madueke (Saka, 46), Keyn Ogohlantirish: Ayyer, 117 Angliya va Norvegiya – bir biriga yaqin bo‘lgan mamlakatlar hisoblanadi. Geografik va madaniy tomondan ham, futbol borasida ham. Bunday bog‘liqlikni ko‘rish uchun skandinavlar jamoasi tarkibiga qarash yetarli, Angliyaga qarshi o‘yinda boshlang‘ich tarkibda tushgan 11 futbolchidan olti nafari, jumladan, jamoaning asosiy yulduzlari – Erling Holand va Martin Edegor APLda to‘p suradi.",126,959,21.0,6.62,0.423,0.61,sport,False,dataset.csv,
kun.uz,Uy qurilishiga ulush kiritgan shaxslarning mablag‘larini himoya qilish bo‘yicha qonun loyihasi tayyorlandi.,https://kun.uz/news/2026/07/11/uy-qurilishiga-ulush-kiritgan-shaxslarning-mablaglarini-himoya-qilish-boyicha-qonun-loyihasi-tayyorl-f2dddc,3,"Ayni paytda qonun loyihasi mutaxassislar ishtirokida muhokama qilinib, Qonunchilik palatasi majlisi kun tartibiga kiritish uchun tayyorlanmoqda. Mavzuga oid 22:32 / 11.07.2026 Sergelida ko‘p qavatli turarjoy qurilishi to‘xtatildi 08:40 / 10.07.2026 1000 metrli Jeddah Tower: bosh muhandis eng qiyin vazifani ochiqladi 23:09 / 04.07.2026 Zarafshon daryosi “chegaradan chiqdi”: temiryo‘l loyihasida bu hisobga olinmaganmi? 19:48 / 03.07.2026",55,439,18.33,7.0,0.289,0.357,law,False,dataset.csv,
kun.uz,Uy qurilishiga ulush kiritgan shaxslarning mablag‘larini himoya qilish bo‘yicha qonun loyihasi tayyorlandi.,https://kun.uz/news/2026/07/11/uy-qurilishiga-ulush-kiritgan-shaxslarning-mablaglarini-himoya-qilish-boyicha-qonun-loyihasi-tayyorl-f2dddc,2,"Ulushli shartnomalar esa fuqarolarning manfaatlarini yetarlicha inobatga olmasdan tuzilmoqda. Qurilish obektlari, uy-joylar belgilangan muddatlarda foydalanishga topshirilmayapti. Qurilish bozorida yetarlicha tajribaga ega bo‘lmagan quruvchilar ko‘payib, muammoli qurilish obektlari ortib bormoqda. Shu bilan birga, ulush kiritish asosida ko‘p kvartirali uylarni qurish sohasidagi munosabatlar alohida qonun bilan tartibga solinmagan. Bu kabi holatlar natijasida ko‘plab fuqarolar uy-joy sotib olish jarayonida muammolarga duch kelmoqda. Qonun loyihasi bilan ko‘p kvartirali uylar va boshqa ko‘chmas mulk obektlarining qurilishiga jismoniy va yuridik shaxslarning pul mablag‘larini jalb qilishga oid munosabatlarni qonun darajasida belgilash nazarda tutilmoqda. Loyihada belgilangan normalar orqali qurilishga ulush kiritishning amaldagi mexanizmi tubdan takomillashtirilib, ulushdorlarning huquq va qonuniy manfaatlari, ularning mablag‘larini kafolatli himoya qilish nazarda tutilmoqda.",109,987,15.57,8.06,0.16,0.536,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,39,"LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Oliy sudi Plenumining 2011-yil 20-iyuldagi 06-sonli “Sudlar tomonidan nikohdan ajratishga oid ishlar boʻyicha qonunchilikni qoʻllash amaliyoti toʻgʻrisida”gi qarorining 12, 19-bandi. Nikohdan ajratish toʻgʻrisidagi ish koʻrib chiqilayotganida toʻyni oʻtkazishga ketgan sarf-xarajatlarni undirish haqidagi talablar qanoatlantirilmaydi. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Oliy sudi Plenumining 2011-yil 20-iyuldagi 06-sonli “Sudlar tomonidan nikohdan ajratishga oid ishlar boʻyicha qonunchilikni qoʻllash amaliyoti toʻgʻrisida”gi qarorining 20-bandi uchinchi xatboshisi. 45-modda. Sudning nikohdan ajratish haqida hal qiluv qarorini chiqarishida davlat boji miqdorini belgilash Sud nikohdan ajratish haqida hal qiluv qarorini chiqarish paytida nikohdan ajratish toʻgʻrisidagi fuqarolik holati dalolatnomalarini yozish organining guvohnomasi berilayotganda er-xotinning har ikkalasi yoki ulardan biri toʻlaydigan davlat boji miqdorini belgilashi lozim.",109,1006,21.8,8.24,0.054,0.602,law,False,dataset.csv,
kun.uz,Angliya Norvegiyani turnirdan chiqarib yubordi.,https://kun.uz/news/2026/07/12/angliya-norvegiyani-turnirdan-chiqarib-yubordi,5,"Ikkinchi bo‘lim birinchisiga qaraganda shiddatli kechdi: Norvegiya o‘ziga ishonch bilan harakat qildi va ketma-ket hujumlar uyushtirdi, Angliya esa hisobdan kelib chiqib, xotirjamlik bilan harakat qildi. Syorlotning bosh bilan yo‘llagan zarbasi yaqin «to‘qqizlik»ka kirib ketishiga bir baxya qoldi, Holandning pastki burchakka yo‘llagan zarbasidan keyin Pikforddan o‘zini ko‘rsatishiga to‘g‘ri keldi, 57-daqiqada esa skandinavlar baribir darvozani ishg‘ol etishdi. Ammo Kleman Tyurpen videotakrordan keyin Heggem urgan golni bekor qildi – yangi qoidalar ishga tushib, vaziyat VAT tomonidan ko‘rib chiqildi, videotakror burchak zarbasi ijro etilishidan oldin Holand Andersonga fol ishlatganini ko‘rsatdi va hakam burchak zarbasini qaytadan ijro etish kerakligini ko‘rsatdi. Shundan keyin Solbakken hujum qanotlarini yangila, Syorlot va Shelderup o‘rniga Bobb va Nusani tushirdi, ular muntazam ravishda inglizlarning qanot himoyachilarini tahlika ostida ushlab turishdi.",119,968,29.75,7.14,0.381,0.697,sport,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,15,"LexUZ sharhi Qarang: Vazirlar Mahkamasining 2023-yil 20-oktabrdagi 550-son qarori bilan tasdiqlangan Fuqarolik holati dalolatnomalarini qayd etish qoidalarining 85-bandi. 21-modda. Er-xotinning bolalar tarbiyasi va oila turmushi masalalarini hal qilishi Bolalar tarbiyasi va oilaviy turmushning boshqa masalalarini er va xotin birgalikda hal qiladilar. 22-modda. Er va xotinning mashgʻulot turi, kasb va turar joy tanlash huquqlari Er va xotinning har biri mashgʻulot turi, kasb va turish hamda yashash joyini tanlashda erklidir. [OKOZ: 1.04.00.00.00 Oila qonunchiligi / 04.02.00.00 Nikoh / 04.02.03.00 Er-xotinning mulkiy huquq va majburiyatlari] 5-bob. Er va xotinning mulkiy huquq va majburiyatlari 23-modda. Er va xotinning umumiy mulki Er va xotinning nikoh davomida orttirgan mol-mulklari, shuningdek nikoh qayd etilgunga qadar, boʻlajak er-xotinning umumiy mablagʻlari hisobiga olingan mol-mulklari, agar qonun yoki nikoh shartnomasida boshqacha hol koʻrsatilmagan boʻlsa, ularning birgalikdagi umumiy mulki hisoblanadi.",129,1027,16.12,6.97,0.031,0.313,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,16,"Er va xotinning nikoh davomida orttirgan mol-mulklari jumlasiga (er va xotinning umumiy mol-mulkiga) er va xotin har birining mehnat faoliyatidan, tadbirkorlik faoliyatidan va intellektual faoliyat natijalaridan orttirgan daromadlari, ular tomonidan olingan pensiyalar, nafaqalar, shuningdek maxsus maqsadga moʻljallanmagan boshqa pul toʻlovlari (moddiy yordam summasi, mayib boʻlish yoki salomatligiga boshqacha zarar yetkazish oqibatida mehnat qobiliyatini yoʻqotganlik munosabati bilan yetkazilgan zararni qoplash tarzida toʻlangan summalar va boshqalar) kiradi. Er va xotinning umumiy daromadlari hisobiga olingan koʻchar va koʻchmas ashyolar, qimmatli qogʻozlari, paylari, omonatlari, kredit muassasalariga yoki boshqa tijorat tashkilotlariga kiritilgan kapitaldagi ulushlari hamda er va xotinning nikoh davomida orttirgan boshqa har qanday mol-mulklari, ular er yoki xotindan birining nomiga rasmiylashtirilgan yoxud pul mablagʻlari kimning nomiga yoki er va xotinning qaysi biri tomonidan kiritilgan boʻlishidan qatʼi nazar, ular ham er va xotinning umumiy mol-mulki hisoblanadi.",131,1086,65.5,7.3,0.089,0.634,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,43,"Nikohni haqiqiy emas deb topish tartibi Nikohni haqiqiy emas deb topish faqat sud tartibida amalga oshiriladi. Nikohni haqiqiy emas deb topish haqida sudning qonuniy kuchga kirgan hal qiluv qaroridan nusxa berilayotganda pasportga yoki shaxsni tasdiqlovchi boshqa hujjatga tegishli belgi qoʻyiladi. Nikohni haqiqiy emas deb topish haqida sud chiqargan hal qiluv qarori qonuniy kuchga kirgach, oʻn kun ichida undan koʻchirma nikoh tuzilganligi roʻyxatga olingan joydagi fuqarolik holati dalolatnomalarini qayd etish organiga yuboriladi. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Oliy sudi Plenumining 2011-yil 20-iyuldagi 06-sonli “Sudlar tomonidan nikohdan ajratishga oid ishlar boʻyicha qonunchilikni qoʻllash amaliyoti toʻgʻrisida”gi qarorining 33-bandi. 51-modda. Nikoh yoshiga yetmagan shaxs bilan tuzilgan nikohni haqiqiy emas deb topish Nikoh yoshiga yetmagan shaxs bilan tuzilgan nikoh hali nikoh yoshiga yetmay nikohga kirgan shaxsning manfaatlari talab qilgan hollarda haqiqiy emas deb topilishi mumkin.",130,1016,21.67,6.82,0.046,0.56,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,42,"Agar er (xotin) yangi nikohga kirgan boʻlsa, nikohni tiklash mumkin emas. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Fuqarolik kodeksining 35, 37-moddalari, Oʻzbekiston Respublikasining Fuqarolik protsessual kodeksi 339-moddasi. [OKOZ: 1.04.00.00.00 Oila qonunchiligi / 04.02.00.00 Nikoh / 04.02.06.00 Nikohning haqiqiy emasligi] 8-bob. Nikohning haqiqiy emasligi 49-modda. Nikohni haqiqiy emas deb topish asoslari soxta nikoh tuzilganda, yaʼni er-xotin yoki ulardan biri oila qurish maqsadini koʻzlamay nikoh qayd qildirganda"";"" nikohlanuvchi shaxslardan biri tanosil kasalligi yoki odamning immunitet tanqisligi virusi (OIV kasalligi) borligini ikkinchisidan yashirganda, agar ikkinchisi sudga shunday talab bilan murojaat etsa. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Oliy sudi Plenumining 2011-yil 20-iyuldagi 06-sonli “Sudlar tomonidan nikohdan ajratishga oid ishlar boʻyicha qonunchilikni qoʻllash amaliyoti toʻgʻrisida”gi qarorining 34-bandi. (49-modda matni Oʻzbekiston Respublikasining 2007-yil 6-apreldagi OʻRQ-84-sonli Qonuni tahririda — OʻR QHT, 2007-y., 14-son, 133-modda) 50-modda.",127,1102,18.14,7.69,0.089,0.343,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,41,"Nikohdan ajratilganda nikohning tugatilish vaqti Nikoh fuqarolik holati dalolatnomalarini qayd etish organida nikohdan ajratilganlik roʻyxatga olingan kundan boshlab tugatiladi. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Oliy sudi Plenumining 2011-yil 20-iyuldagi 06-sonli “Sudlar tomonidan nikohdan ajratishga oid ishlar boʻyicha qonunchilikni qoʻllash amaliyoti toʻgʻrisida”gi qarorining 32-bandi. (47-moddaning matni Oʻzbekiston Respublikasining 2010-yil 14-sentabrdagi OʻRQ-255 sonli Qonuni tahririda — OʻR QHT, 2010-y., 37-son, 313-modda) 48-modda. Sud tomonidan vafot etgan deb eʼlon qilingan yoki bedarak yoʻqolgan deb topilgan er (xotin) qaytib kelgan hollarda nikohning tiklanishi Sud tomonidan vafot etgan deb eʼlon qilingan yoki bedarak yoʻqolgan deb topilgan er (xotin) qaytib kelgan va tegishli sud qarorlari bekor qilingan hollarda, nikoh er-xotinning birgalikdagi arizasiga koʻra fuqarolik holati dalolatnomalarini qayd etish organi tomonidan tiklanishi mumkin.",116,979,29.0,7.45,0.017,0.585,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,10,"Nikoh tuzish nikohlanuvchilarning fuqarolik holati dalolatnomalarini qayd etish organlariga ariza berganlaridan keyin bir oy oʻtgach, shaxsan ularning ishtirokida amalga oshiriladi. Uzrli sabablar boʻlganda fuqarolik holati dalolatnomalarini qayd etish organi bir oy oʻtgunga qadar nikoh tuzishga ruxsat berishi mumkin. Alohida hollar (homiladorlik, bola tugʻilishi, bir tarafning kasalligi va boshqalar)da nikoh ariza berilgan kuni tuzilishi mumkin. Nikoh tuzish fuqarolik holati dalolatnomalarini davlat roʻyxatidan oʻtkazish uchun belgilangan tartibda amalga oshiriladi. LexUZ sharhi Qarang: Vazirlar Mahkamasining 2023-yil 20-oktabrdagi 550-son qarori bilan tasdiqlangan Fuqarolik holati dalolatnomalarini qayd etish qoidalarining 5-bobi. Fuqarolik holati dalolatnomalarini qayd etish organi nikohni roʻyxatga olishni rad etganda, shikoyat bilan bevosita sudga yoki boʻysunishiga koʻra yuqori turuvchi organga murojaat qilinishi mumkin.",109,940,18.17,7.63,0.045,0.527,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,19,"Er (xotin) oʻzining nomiga rasmiylashtirgan umumiy koʻchmas mol-mulkni tasarruf etish boʻyicha bitim tuzishi uchun xotin (er)ning notarial tartibda tasdiqlangan roziligini olishi lozim. Koʻrsatilgan bitimni tuzishga notarial tartibda tasdiqlangan roziligi olinmagan er yoki xotin mazkur bitim amalga oshirilganligini bilgan yoki bilishi lozim boʻlgan kundan boshlab bir yil davomida bu bitimni sud tartibida haqiqiy emas deb topishni talab qilishga haqlidir. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Fuqarolik kodeksining 225-moddasi, Oʻzbekiston Respublikasi “Tadbirkorlik faoliyati erkinligining kafolatlari toʻgʻrisida”gi Qonuni 6-moddasining yettinchi qismi, Oʻzbekiston Respublikasi Oliy sudi Plenumining 2011-yil 20-iyuldagi 6-sonli “Sudlar tomonidan nikohdan ajratishga oid ishlar boʻyicha qonunchilikni qoʻllash amaliyoti toʻgʻrisida”gi qarorining 22-bandi. 25-modda. Er va xotinning har birining mulki Er va xotinning nikohga qadar oʻziga tegishli boʻlgan mol-mulki, shuningdek ulardan har birining nikoh davomida hadya, meros tariqasida yoki boshqa bepul bitimlar asosida olgan mol-mulki ulardan har birining oʻz mulki hisoblanadi.",136,1146,27.2,7.43,0.035,0.615,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,60,"Bolaning hayoti yoki sogʻligʻiga xavf tugʻilganligidan, uning huquq va qonuniy manfaatlari buzilganligidan xabardor boʻlgan shaxslar bu haqda bola ayni paytda yashab turgan joydagi vasiylik va homiylik organiga maʼlum qilishi shart. Shunday maʼlumotlarni olgach, vasiylik va homiylik organi bolaning huquq va qonuniy manfaatlarini himoya qilish yuzasidan zarur choralar koʻrishi shart. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi “Bola huquqlarining kafolatlari toʻgʻrisida”gi Qonunining 11-moddasi, Oʻzbekiston Respublikasi Vazirlar Mahkamasining 2014-yil 22-sentabrdagi 269-sonli qarori bilan tasdiqlangan “Oʻzbekiston Respublikasida vasiylik va homiylik toʻgʻrisida”gi nizom. Oilada bolaning manfaatlariga taalluqli har qanday masala hal qilinayotganda bola oʻz fikrini erkin ifoda qilishga, shuningdek har qanday sud muhokamasi yoki maʼmuriy muhokama jarayonida soʻzlashga haqlidir.",103,888,25.75,7.63,0.048,0.631,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,18,"Er va xotinning umumiy mol-mulkka egalik qilishi, undan foydalanishi va uni tasarruf etishi Er va xotin ularning birgalikdagi umumiy mulki boʻlgan mol-mulkka egalik qilish, undan foydalanish va uni tasarruf etishda teng huquqlarga egadir. Er va xotindan birining umumiy mol-mulkini tasarruf etishi bilan bogʻliq bitim tuzilganda bu harakat boshqasining roziligiga koʻra amalga oshirilayotganligini anglatadi. Er-xotindan birining umumiy mol-mulkni tasarruf etish yuzasidan amalga oshirgan bitimi boshqasining bunga roziligi boʻlmaganligi sababligina bildirgan talabiga binoan va faqat bitimni amalga oshirgan ikkinchi tomon amalga oshirilgan bitim yuzasidan er (xotin) rozi emasligini oldindan bilgani yoki bilishi lozim boʻlganligi isbotlangan hollarda sud tomonidan haqiqiy emas deb topilishi mumkin.",101,802,33.67,6.95,0.066,0.615,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,26,"Nikoh shartnomasi yozma shaklda tuziladi va notarial tartibda tasdiqlanishi lozim. 31-modda. Nikoh shartnomasining mazmuni Er va xotin nikoh shartnomasiga koʻra birgalikdagi umumiy mulkning qonunda belgilangan (ushbu Kodeksning 23-moddasi) tartibini oʻzgartirishga, er va xotinning barcha mol-mulkiga, uning ayrim turlariga yoxud er va xotindan har birining mol-mulkiga nisbatan birgalikdagi, ulushli yoki alohida egalik qilish tartibini oʻrnatishga haqlidir. Nikoh shartnomasi er va xotinning mavjud mol-mulkiga nisbatan ham, boʻlgʻusi mol-mulkiga nisbatan ham tuzilishi mumkin. Er va xotin nikoh shartnomasida oʻzaro moddiy taʼminot berish, oila xarajatlarini koʻtarish, bir-birining daromadida ishtirok etish, boshqa shaxslar bilan mulkiy shartnomalar tuzish, birgalikda tadbirkorlik faoliyati bilan shugʻullanish boʻyicha oʻz huquq va majburiyatlarini belgilab olishga, nikohdan ajralganda er va xotindan har biriga beriladigan mulkni aniqlab olishga, shuningdek nikoh shartnomasiga er va xotinning mulkiy munosabatlariga oid boshqa qoidalar kiritishga haqli.",128,1063,25.6,7.31,0.053,0.621,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,27,"Nikoh shartnomasida nazarda tutilgan huquq va majburiyatlar muayyan muddat bilan cheklanishi yoki muayyan shart-sharoitning yuzaga kelishi yoxud kelmasligiga bogʻliq qilib qoʻyilishi mumkin. Nikoh shartnomasi er-xotinning huquq layoqati yoki muomala layoqatini, ularning oʻz huquqlarini himoya qilish uchun sudga murojaat qilish huquqlarini cheklashni, er-xotin oʻrtasidagi shaxsiy nomulkiy munosabatlarni, er-xotinning bolalarga nisbatan boʻlgan huquq va majburiyatlarini tartibga solishni, mehnatga layoqatsiz taʼminot olishga muhtoj er yoki xotinning huquqini cheklovchi qoidalarni, er va xotindan birini oʻta noqulay holatga solib qoʻyuvchi yoxud oila toʻgʻrisidagi qonunchilikning normalariga zid keluvchi boshqa shartlarni nazarda tuta olmaydi. (31-moddaning beshinchi qismi Oʻzbekiston Respublikasining 2021-yil 21-apreldagi OʻRQ-683-sonli Qonuni tahririda — Qonunchilik maʼlumotlari milliy bazasi, 21.04.2021-y., 03/21/683/0375-son) LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Oliy sudi Plenumining 2011-yil 20-iyuldagi 6-sonli “Sudlar tomonidan nikohdan ajratishga oid ishlar boʻyicha qonunchilikni qoʻllash amaliyoti toʻgʻrisida”gi qarori 24-bandi ikkinchi xatboshisi. 32-modda.",131,1190,32.75,8.09,0.051,0.542,law,False,dataset.csv,
lex.uz,Oila kodeksi,https://lex.uz/docs/-104720,28,"Nikoh shartnomasini oʻzgartirish va bekor qilish Nikoh shartnomasi er-xotinning kelishuvi bilan istalgan vaqtda oʻzgartirilishi yoki bekor qilinishi mumkin. Nikoh shartnomasi qanday shaklda tuzilgan boʻlsa, uning oʻzgartirilishi yoki bekor qilinishi ham shunday shaklda amalga oshiriladi. Nikoh shartnomasini bajarishdan bir tomonlama bosh tortishga yoʻl qoʻyilmaydi. Nikoh shartnomasi er-xotindan birining talabi bilan Oʻzbekiston Respublikasi Fuqarolik kodeksida belgilangan asoslar va tartibda sudning hal qiluv qarori bilan oʻzgartirilishi yoki bekor qilinishi mumkin. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Fuqarolik kodeksining 28-bobi. Nikoh tugatilgan paytdan boshlab nikoh shartnomasining amal qilishi ham tugaydi, nikoh shartnomasida nikoh tugatilganidan keyingi davr uchun nazarda tutilgan majburiyatlar bundan mustasno. 33-modda. Nikoh shartnomasini haqiqiy emas deb topish Nikoh shartnomasi sud tomonidan Oʻzbekiston Respublikasi Fuqarolik kodeksida nazarda tutilgan asoslar boʻyicha toʻla yoki qisman haqiqiy emas deb topilishi mumkin.",124,1056,15.5,7.52,0.008,0.472,law,False,dataset.csv,
