"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score","domain","subcategory"
"sports.uz","Messining 39 yoshida qilib yurgan ishlarini qarang! Harri Keyn Messiga tan berdi","https://sports.uz/news/view/messining-39-yoshida-qilib-yurgan-ishlarini-qarang-harri-keyn-messiga-tan-berdi","1","Messining 39 yoshida qilib yurgan ishlarini qarang! Harri Keyn Messiga tan berdi Angliya terma jamoasi hujumchisi Harri Keyn Argentinga qarshi 1:2 hisobida yakunlangan mundial yarim finalidan so‘ng Lionel Messi haqida fikr bildirdi. Uchrashuvda inglizlar 55-daqiqada hisobni ochishgandi, ammo o‘yin oxirida ikki gol o‘tkazib yuborib, finalga chiqish imkoniyatini qo‘ldan boy berdi. Lionel Messi ushbu bahsda jamoasining har ikki goliga pas berdi. - Messining 39 yoshida qilib yurgan ishlarini ko‘rib, bu jahon chempionati men uchun oxirgisi bo‘ladimi-yo‘qmi, deb o‘ylab ham o‘tirmayman. Messi – tarixdagi eng kuchli futbolchi. Biz uni to‘xtatish uchun qo‘limizdan kelgan barcha ishni qildik, lekin u to‘pni olgan sayoq, yana bir bor jonlangandek bo‘lardi», – deya Keynning so‘zlarini keltiradi AlbicelesteTalk nashri.","111","817","17.14","5.53","0.1","0.397","sport","football"
"sports.uz","Messi mundialda mutlaq rekord o‘rnatdi","https://sports.uz/news/view/messi-mundialda-mutlaq-rekord-o-rnatdi","1","Messi mundialda mutlaq rekord o‘rnatdi Argentina terma jamoasi sardori Lionel Messi jahon chempionatlari tarixida yana bir rekord o‘rnatdi. 39 yoshli yulduz mundial yarim finalida Angliyaga qarshi maydonga tushdi va bu uning futbol olamidagi eng nufuzli musobaqadagi 33-o‘yini bo‘ldi. Shu tariqa, Messi mundialar tarixida eng ko‘p o‘yin o‘tkazgan futbolchi sifatida o‘z rekordini yanada mustahkamladi. Hozircha u bu ko‘rsatkich bo‘yicha portugalialik Krishtianu Ronald (27 o‘yin) va afsonaviy nemis futbolchisi Lotar Matteusdan (25 o‘yin) ancha oldinda bormoqda. Messi shuningdek jahon chempionatlari tarixida eng ko‘p gol urgan futbolchi hisoblanadi — uning hisobida 21 ta gol bor. U golli uzatmalar soni bo‘yicha ham rekordchi: terma jamoa safida jahon chempionatlarida 12 marta hal qiluvchi pas bergan. 2026 yildgi jahon chempionatining finalida Argentina milliy terma jamoasi Ispaniya bilan kuch sinashadi. Hal qiluvchi bellashuvda Lionel Messi yana bir necha rekordlarini yangilashi mumkin.","134","995","17.62","5.79","0.057","0.397","sport","football"
"sports.uz","«Real» «Barselona» yulduzi va Ispaniya terma jamoasi qahramoniga ko‘z tikdi","https://sports.uz/news/view/real-barselona-yulduzi-va-ispaniya-terma-jamoasi-qahramoniga-ko-z-tikdi","1","«Real» «Barselona» yulduzi va Ispaniya terma jamoasi qahramoniga ko‘z tikdi «Barselona» hujumchisi Ferran Torres «Real» skautlari diqqat markaziga tushdi. Madrid klubi ispaniyalik futbolchini oʻz safiga qoʻshib olish imkoniyatini oʻrganayotgani haqida Marca nashri xabar bermoqda. Manbaga koʻra, «Real» rahbariyati Torresning «Barselona»dagi holatini yaqinidan kuzatib bormoqda. Ilgariroq kataloniyaliklar yozgi transfer oynasidan foydalanib, ispaniyalik hujumchini sotishni rejalashtirayotgani haqida maʼlumotlar paydo boʻlgan edi. Eslatib oʻtamiz, Ferran Torres JCh-2026da Ispaniya terma jamoasining asosiy qahramonlaridan biriga aylandi. U mundial finalida hal qiluvchi gol muallifi boʻlib, jamoasiga gʻalaba keltirgan edi.","83","726","14.33","7.16","0.093","0.398","sport","football"
"sports.uz","Germaniya terma jamoasini men boshqaraman","https://sports.uz/news/view/germaniya-terma-jamoasini-men-boshqaraman","2","Germaniya terma jamoasi jahon chempionatida omadsiz ishtirok etdi. Bundestim musobaqani 1/16 finaldayoq tark etdi. Muvaffaqiyatsiz ishtirokdan so‘ng Yulian Nagelsmann bilan hamkorlik to‘xtatildi va milliy jamoa bosh murabbiyi lavozimi bo‘sh qolgan edi.","31","252","11.0","6.42","0.303","0.398","sport","football"
"sports.uz","Messi: Bolaligimdan tushundimki, inson ko‘proq mag‘lubiyatni, kamroq g‘alabani ko‘radi","https://sports.uz/news/view/messi-bolaligimdan-tushundimki-inson-ko-proq-mag-lubiyatni-kamroq-g-alabani-ko-radi","1","Messi: Bolaligimdan tushundimki, inson ko‘proq mag‘lubiyatni, kamroq g‘alabani ko‘radi Argentina terma jamoasi yetakchisi, 39 yoshli hujumchi Lionel Messi bolaligidan futbol orqali qanday hayotiy saboq olgani haqida gapirib berdi. «Bolaligimizdanoq katta ishtiyoq va havas bilan futbol o‘ynardik — maktabda, ko‘chada, mahallamizda. Hech qachon bosim haqida o‘ylamasdik. Futbol — jamoaviy o‘yin, raqib ham har doim g‘alaba qozonishni istaydi. Har doim ham yuta olmaysan. Men juda erta tushundimki, inson ko‘proq mag‘lubiyatni, kamroq g‘alabani ko‘radi. Shu narsa mening shaxs sifatida va futbolchi sifatida shakllanishimga yordam berdi», — dedi Messi Fanatics Fest tadbirida. Yakshanba, 19 iyul kuni Argentina terma jamoasi jahon chempionati finalida ikkinchi bor ketma-ket maydonga tushadi — bu safar raqib Ispaniya terma jamoasi bo‘ladi.","111","838","15.0","5.7","0.183","0.398","sport","football"
"sports.uz","Ispaniya terma jamoasi oʻyinchisi oʻzini ""Real""ga taklif qildi","https://sports.uz/news/view/ispaniya-terma-jamoasi-o-yinchisi-o-zini-real-ga-taklif-qildi","1","Ispaniya terma jamoasi oʻyinchisi oʻzini ""Real""ga taklif qildi «Atletik» Bilbayo va Ispaniya terma jamoasi markaziy himoyachisi Emerik Laport Madriddning «Real» klubiga o‘tishga tayyor. Jurnalist Migel Serranoning xabar berishicha, 32 yoshli futbolchi «qirollik klubi»ga o‘z nomzodini taklif qilgan. «Atletik» tajribali markaziy himoyachi uchun taxminan 25 million yevro talab qilmoqda. Biroq ma’lumotlarga ko‘ra, «Real» rahbariyati hozircha bunday transfer variantni jiddiy ko‘rib chiqayotgani yo‘q. Avvalroq Emerik Laportga La Liganing yana bir grandi – «Barselona» tomonidan ham qiziqish bildirilgani haqida xabarlar tarqalgan edi. 19 iyul kuni futbolchi Ispaniya terma jamoasi tarkibida jahon chempioni bo‘lishi mumkin – finalda raqib Argentina terma jamoasi bo‘ladi.","98","771","17.17","6.17","0.049","0.398","sport","football"
"sports.uz","Tuxel yarim finalidagi mag‘lubiyatdan so‘ng bo‘shatilmaydi","https://sports.uz/news/view/tuxel-yarim-finalidagi-mag-lubiyatdan-so-ng-bo-shatilmaydi","2","Argentina katta tavakkal bilan, yuqori sur’atda o‘ynay boshladi, ularda yo‘qotadigan hech narsa qolmagandek tuyulardi. Shu hissiyot ularni erkinlashtirdi va bizga bosimni oshirib, orqaga chekinishga majbur qildi. Bu qaror uchun javobgarlik murabbiy zimmasida», – deya tushuntirdi Tuxel. Tuxel Angliya terma jamoasini 2025 yil 1 yanvardan boshlab boshqarmoqda. Uning shartnomasi 2028 yilda Buyuk Britaniyada o‘tadigan Yevropa chempionati yakunlanguniga qadar amal qiladi.","59","470","11.8","6.58","0.254","0.398","sport","football"
"sports.uz","Bellingem ""JCh-2026"" yarim finalida Argentinga mag‘lubiyat uchun muxlislardan uzr so‘radi","https://sports.uz/news/view/bellingem-jch-2026-yarim-finalida-argentinga-mag-lubiyat-uchun-muxlislardan-uzr-so-radi","1","Bellingem ""JCh-2026"" yarim finalida Argentinga mag‘lubiyat uchun muxlislardan uzr so‘radi Angliya terma jamoasi yarimhimoyachisi Jud Bellingem JCh–2026 yarim finalida Argentinga qarshi o‘yindagi mag‘lubiyat uchun muxlislardan uzr so‘radi. Bellingemning aytishicha, bu mag‘lubiyat uni juda ranjitgan. U o‘zini nihoyat jahon chempionati finaliga yo‘l oladigan Angliya terma jamoasining bir qismi sifatida ko‘rishni istaganini ta’kidladi. «Yana bir bor muxlislardan omadsiz ishtirok uchun uzr so‘rashga to‘g‘ri kelayotganini meni butunlay ezib qo‘ydi. Bizni kechiring», — deya Bellingem so‘zlarini jurnalist Fabrizio Romano keltirgan. Eslatib o‘tamiz, Angliya yarim finalda Argentinga 1:2 hisobida mag‘lub bo‘ldi, garchi o‘yinda hisobni inglizlar ochgan edi. Bellingem butun o‘yinni maydonda o‘tkazdi, ammo gol yoki golli pas bilan ajralib tura olmadi. Uchinchi o‘rin uchun bahsda Tomas Tuxel shogirdlari Frantsiya terma jamoasiga qarshi maydonga tushadi.","119","952","17.38","5.62","0.086","0.398","sport","football"
"sports.uz","APLning uch etakchi klubi Shelderupni kuzatmoqda","https://sports.uz/news/view/aplning-uch-etakchi-klubi-shelderupni-kuzatmoqda","1","APLning uch etakchi klubi Shelderupni kuzatmoqda «Benfika» va Norvegiya terma jamoasi vingeri Andreas Shelderup yaqin vaqtlarda Angliya premyer-ligasiga yo‘l olishi mumkin. Bu haqida portugal nashri A BOLA xabar berdi. Manba ma’lumotiga ko‘ra, 22 yoshli futbolchiga «Liverpul», «Chelsi» va «Tottenxem» klublari jiddiy qiziqish bildirmoqda. Shelderupning o‘zi ham 2026 yildagi jahon chempionatidagi muvaffaqiyatli o‘yinlaridan so‘ng karyerasini yangi bosqichga olib chiqishga tayyor ekani aytilmoqda. Xabarga ko‘ra, «Benfika» yosh vinger uchun kamida 40 million yevro talab qiladi. Bu narx futbolchining amaldagi shartnomasi yana ikki yilga mo‘ljallanganiga qaramasdan qo‘yilgan. 2025/26 yildagi mavsumda Shelderup barcha musobaqalar hisobga olingan holda 43 ta o‘yinda maydonga tushib, 10 ta gol urdi va 7 ta golli uzatma muallifiga aylandi.","109","841","16.14","6.03","0.106","0.398","sport","football"
"sports.uz","Tezkor! Premier-liga klubi o‘zbek futbolchisiga uzoq muddatli shartnoma taklif qildi","https://sports.uz/news/view/tezkor-premier-liga-klubi-o-zbek-futbolchisiga-uzoq-muddatli-shartnoma-taklif-qildi","1","Tezkor! Premier-liga klubi o‘zbek futbolchisiga uzoq muddatli shartnoma taklif qildi Rossiya Premier-ligasida ishtirok etayotgan Qozonning «Rubin» jamoasi Samarqandning «Dinamo» klubi va O‘zbekiston milliy terma jamoasi markaziy himoyachisi Jahongir O‘rozovga jiddiy qiziqish bildirmoqda, deb xabar bermoqda Sport24.ru nashri. Manba ma’lumotiga ko‘ra, Rossiya klubi 22 yoshli futbolchiga to‘rt yillik shartnoma taklif etgan. Hozircha «Rubin» va «Dinamo» rahbariyati o‘rtasida transfer mablag‘i bo‘yicha muzokaralar davom etmoqda. O‘rozov so‘nggi yillarda o‘zbek futbolida yetishib chiqqan eng istiqbolli markaziy himoyachilardan biri sifatida ko‘rilmoqda. 190 santimetr bo‘yga ega futbolchi havodagi kurashlarda ishonchli o‘ynaydi, o‘yinni yaxshi his qiladi va maydonning chuqur qismidan turib jamoasi hujumlarini boshlab berishga qodir. Joriy mavsumda u Samarqandning «Dinamo» tarkibida 11 o‘yin o‘tkazdi va bir marta sariq kartochka oldi.","114","940","16.5","5.89","0.106","0.399","sport","football"
"sports.uz","Yangi oʻyinchilarga 200 million funt sarflaymiz!","https://sports.uz/news/view/yangi-oyinchilarga-200-million-funt-sarflaymiz-19-07-2026","1","Yangi oʻyinchilarga 200 million funt sarflaymiz! “Hall Siti” klubi egasi Ajun Ilidjali klub ushbu transfer oynasida 200 million funt sterling sarflashi mumkinligini ma'lum qildi. Chempionship pley-off finalidagi g'alabadan keyin Premyer-ligaga chiqqan klub hozircha faqat tajribali darvozabon Jek Batlendni “Reynjers”dan 3 million funt evaziga xarid qildi. Shunga qaramay, klub transfer bozorida faollikni davom ettirmoqchi. - Mening hisobimcha, umumiy byudjet taxminan 200 million funtni tashkil qiladi. Shundan 130 million funt transferlarga, 70-80 million funt esa maoshlarga sarflanadi, - dedi Ilidjali. Uning ta'kidlashicha, Premyer-ligada jon saqlab qolish juda qiyin vazifa bo'ladi. - Biz Premyer-ligada qolish imkoniyati eng past bo'lgan klublardan birimiz. Ammo o'tgan yili ham bizni Chempionshipdan tushib ketishga asosiy nomzod, deb hisoblashgan edi.","111","861","11.89","6.61","0.252","0.399","sport","football"
"sports.uz","«Chelsi» «Aston Villa» bilan Rodjers transferi bo‘yicha kelishuvga erishdi","https://sports.uz/news/view/chelsi-aston-villa-bilan-rodjers-transferi-bo-yicha-kelishuvga-erishdi","1","«Chelsi» «Aston Villa» bilan Rodjers transferi bo‘yicha kelishuvga erishdi «Chelsi» klubi «Aston Villa» yarim himoyachisi Morgan Rodjers transferi bo‘yicha birlamchi kelishuvga erishdi. Bu haqida The Athletic nashri jurnalisti va insayder Devid Ornshteyn ijtimoiy tarmoq X orqali xabar berdi. Manbaga ko‘ra, Birmingem klubi londonliklar taklif etgan ₤ 117 mln (taxriban € 137 mln) miqdoridagi summani qabul qilgan. Rodjers «Chelsi» bilan olti yillik shartnoma imzolashi kutilmoqda, bitim bir mavsumga uzaytirish imkonini ham o‘z ichiga oladi. Futbolchi dushanba kuni tibbiy ko‘rikdan o‘tishi rejalashtirilgan. O‘tgan mavsumda Rodjers «Aston Villa» safida barcha musobaqalar doirasida 55 ta o‘yinda maydonga tushib, 14 ta gol urdi va 12 ta golli uzatma muallifiga aylandi.","105","771","17.67","5.87","0.057","0.399","sport","football"
"sports.uz","""Liverpool"" Saloҳ o'rnini bosadigan futbolchini topdi","https://sports.uz/news/view/liverpool-salo-o-rnini-bosadigan-futbolchini-topdi","1","""Liverpool"" Saloҳ o'rnini bosadigan futbolchini topdi ""Liverpool"" Muhammad Saloҳ jamoa erkin agent sifatida tark etgach, klub yangi vinger qidirmoqda. Ma'lumotlarga ko'ra, ""qizillar"" nazarini ""Bornmut"" tarkibida to'p surayotgan braziliyalik yosh vinger Rayanga qaratgan. U ""Liverpool"" skautlari kuzatuvida bo'lgan bir qator nomzodlardan biri hisoblanadi. Futbolchining shartnomasida 153 million yevro miqdoridagi belgilangan to'lov bandi bor, ammo u faqat 2027 yildan boshlab kuchga kiradi. Rayan hozirgacha ""Bornmut"" safida 15 o'yin o'tkazgan. U shu vaqt ichida beshta gol urdi va ikki bor golli pas bilan hamkorlarini to'p bilan ta'minladi.","84","642","13.5","6.53","0.185","0.399","sport","football"
"sports.uz","Xorijlik murabbiy: Bu futbolchilarning birortasi Husanov darajasiga chiqolmaydi!","https://sports.uz/news/view/xorijlik-murabbiy-bu-futbolchilarning-birortasi-husanov-darajasiga-chiqolmaydi-17-07-2026","2","Shu bilan birga, u ushbu ikki sifatni shunchalik muvozanatlashtirganki, bugun u dunyoning eng yaxshi himoyachilari qatoriga kiradi. Siz o‘zbekistonlik futbolchini 16 yoshidan bilasiz. Keng jamoatchilik bilmaydigan kuchli jihatlarini ochib bersangiz. - Men doim futbolchilar yaratilishini tushuntiraman. Ular qaysi chempionatda o‘ynashi muhim emas. Muhimi – ularning mavjud sifatlari. Abduqodirda ikki sifat eng yuqori darajada rivojlangan: birinchisi – ichki o‘zak, ya’ni xarakter, aynan shu narsa bizning yigitlarga yetishmaydi. Ikkinchisi esa, uning o‘rganish qobiliyatining fantastik darajada ekanidir. Men nima demoqchi ekanimni chuqur tushunish kerak. - Demak, sizni to‘g‘ri tushunsam, Belarusda ham shunday iqtidolar yetarlicha, ammo ularga mehnatsevarlik yetishmaydimi? Ular juda erkami? - Ha, ko‘p hollarda, xuddi shunday.","104","830","8.83","6.5","0.396","0.399","sport","football"
"sports.uz","Bellingem Messidan hayratda qoldi","https://sports.uz/news/view/bellingem-messidan-hayratda-qoldi","1","Bellingem Messidan hayratda qoldi Angliya terma jamoasi yarim himoyachisi Jud Bellingem Argentinga qarshi o‘yin (1:2)dan so‘ng Lionel Messi haqida fikr bildirdi. - Aytish kerakki, 39–40 yoshda ham bunday darajada o‘ynash – bu haqiqatan ham aql bovar qilmas holat. Odamlar uni televizor orqali ko‘rib, uning qay darajada kuchli ekanini tushundim, deb o‘ylashadi. Lekin maydonda unga qarshi o‘ynasangiz, bu mutlaqo boshqacha tuyg‘u. Men bu yoshda bunday aql bilan harakat qiladigan, shunchalik sokin o‘ynaydigan futbolchini hech qachon ko‘rmaganman. U ortiqcha kuch sarflamaydi, o‘yin sur’atini o‘zi boshqaradi. Agar men bu kechagacha Messini hurmat qilgan bo‘lsam, endi unga bo‘lgan hurmatim yanada ortadi. U bilan bir maydonda to‘p surish insonga uning qay darajada o‘ziga xos futbolchi ekanini yana bir bor anglatadi, — deya Bellingemning so‘zlarini SethOfficial nashri keltiradi.","122","881","16.88","5.29","0.141","0.399","sport","football"
"sports.uz","Keyn Angliyaning Argentinga mag‘lubiyati sababini aytdi","https://sports.uz/news/view/keyn-angliyaning-argentinalga-mag-lubiyati-sababini-aytdi","1","Keyn Angliyaning Argentinga mag‘lubiyati sababini aytdi Hujumchi jamoa finalga chiqish imkoniyatini qoʻldan boy berganidan keyin butun tarkib juda ogʻir holatni boshdan kechirayotganini tan oldi. - Ham futbolchilar, ham murabbiylar shtabi, ham muxlislar ruhan juda charchab qoldik. Oʻyinning katta qismida yaxshi harakat qildik. Lekin hisobni 1:0 qila olganimizdan keyin orqa chiziqqa juda qattiq chekinib qoldik, bunday darajada bu yetarli emas. Bu yergacha yetib kelish uchun ulkan mehnat qildik. Yigitlar maydonda bor kuchini berdi, shuning uchun bunday tarzda magʻlubiyatni qabul qilish juda ogʻir, - deya Keyinning soʻzlarini FIFA matbuot xizmati keltiradi. Endilikda Angliya terma jamoasi uchinchi oʻrin uchun bahsda Fransiyaga qarshi maydonga tushadi.","101","758","14.14","6.46","0.162","0.399","sport","football"
"sports.uz","«Galatasaray» Foden bo‘yicha muzokaralarni boshladi","https://sports.uz/news/view/galatasaray-foden-bo-yicha-muzokaralarni-boshladi","2","O‘tgan mavsumda Foden Angliya chempionati doirasida 33 o‘yinda maydonga tushib, 7 ta gol urdi va 5 ta golli uzatma muallifiga aylandi.","21","134","20.0","5.3","0.0","0.399","sport","football"
"sports.uz","Barsa oʻz futbolchisini Siti tufayli sotib yuboradi","https://sports.uz/news/view/barsa-oz-futbolchisini-siti-tufayli-sotib-yuboradi-14-07-2026","1","“Barsa” oʻz futbolchisini “Siti” tufayli sotib yuboradi “Barselona” rahbariyati jamoaning to‘purar hujumchisi Ferran Torresni yaqin kelajakda sotib yuborishni ko‘zlayapti. Ispaniyalik futbolchining amaldagi shartnomasi yana bir yil amal qiladi, ammo kataloniyaliklar uni uzaytirishga katta qiziqish bildirmayapti. Jurnalist Pol Ballusning ma'lum qilishicha, agar “Barselona” Torres bilan yangi shartnoma imzolasa, klub “Manchester Siti”ga qo‘shimcha ravishda yana 7-8 million yevro to‘lashiga to‘g‘ri keladi. Bu shartlar 2021 yilda “shaharliklar” hujumchini Kataloniya klubiga sotgan paytdayoq kelishib olingan edi. Aynan shu sababli “Barselona” 26 yoshli futbolchini sotish variantiga ochiq turibdi. Torres 2022 yil boshida “Barselona”ga 55 million yevro evaziga o‘tgan edi. Transfermarkt ma'lumotiga ko‘ra, uning hozirgi bozor qiymati 50 million yevroni tashkil qiladi.","106","871","15.71","6.49","0.091","0.399","sport","football"
"sports.uz","Siti yulduzi sobiq jamoasiga qaytishi kutilyapti","https://sports.uz/news/view/siti-yulduzi-sobiq-jamoasiga-qaytishi-kutilyapti-23-07-2026","1","“Siti” yulduzi sobiq jamoasiga qaytishi kutilyapti “Manchester Siti”ga o‘tgan yozda olib kelingan niderlandiyalik yarim himoyachi Tijani Reynders 2023–2025 yillar oralig‘ida to‘p surgan “Milan” klubiga qaytishi mumkin. Milan Post nashri ma’lumotiga ko‘ra, “rossonerilar” rahbariyati tajribali futbolchi atrofidagi vaziyat bo‘yicha ularni xabardor qilib turishni so‘ragan. Milan klubi, agar “shaharliklar” Reyndersni sotishga qaror qilsa, yarim himoyachini qaytadan o‘z safiga qo‘shib olishga tayyorligi bildirdi. Tijani Reynders 2025 yil yozida “Milan”dan “Manchester Siti”ga 54 million yevro evaziga o‘tgan edi. Uning shartnomasi 2030 yil 30 iyungacha amal qiladi. 2025/2026 yilgi mavsumda yarim himoyachi “shaharliklar” safida barcha musobaqalarda 47 ta o‘yin o‘tkazib, 7 ta gol va 8 ta golli uzatmani amalga oshirdi. Transfermarkt portali Reyndersning bozor qiymatini 50 million yevro deb baholamoqda.","115","904","17.14","5.96","0.075","0.4","sport","football"
